paramID,flag,steps
1148,periodic-1T,14112
1149,periodic-1T,16128
1150,periodic-1T,28224
1151,periodic-1T,10416
1152,periodic-1T,40656
1153,periodic-1T,10080
1154,periodic-1T,50736
1155,periodic-1T,145824
1156,periodic-1T,10416
1157,periodic-1T,21840
1158,periodic-1T,10416
1159,periodic-1T,21504
1160,periodic-1T,10752
1161,periodic-1T,24528
1162,periodic-1T,10080
1163,periodic-1T,10416
1164,periodic-1T,21840
1165,periodic-1T,68544
1166,periodic-1T,10416
1167,periodic-1T,24192
1168,periodic-1T,44016
1169,periodic-1T,64176
1170,periodic-1T,77616
1171,periodic-1T,27216
1172,periodic-1T,80976
1173,periodic-1T,18144
1174,periodic-1T,10416
1175,periodic-1T,10080
1176,periodic-1T,47376
1177,periodic-1T,10080
1178,periodic-1T,10416
1179,periodic-1T,58128
1180,periodic-1T,20832
1181,periodic-1T,10416
1182,periodic-1T,10080
1183,periodic-1T,10416
1184,periodic-1T,10080
1185,periodic-1T,32592
1186,periodic-1T,10080
1187,periodic-1T,10080
1188,periodic-1T,77616
1189,periodic-1T,18480
1190,periodic-1T,10416
1191,periodic-1T,10416
1192,periodic-1T,28560
1193,periodic-1T,10080
1194,periodic-1T,10416
1195,periodic-1T,10416
1196,periodic-1T,10416
1197,periodic-1T,16128
1198,periodic-1T,14112
1199,periodic-1T,10416
1200,periodic-1T,37296
1201,periodic-1T,10416
1202,periodic-1T,44016
1203,periodic-1T,24528
1204,periodic-1T,10416
1205,periodic-1T,60816
1206,periodic-1T,10416
1207,periodic-1T,16800
1208,periodic-1T,10416
1209,periodic-1T,10416
1210,periodic-1T,37296
1211,periodic-1T,24192
1212,periodic-1T,10416
1213,periodic-1T,186480
1214,periodic-1T,84336
1215,periodic-1T,10416
1216,periodic-1T,10080
1217,periodic-1T,27216
1218,periodic-1T,120624
1219,periodic-1T,10080
1220,periodic-1T,10416
1221,periodic-1T,10752
1222,periodic-1T,44016
1223,periodic-1T,10080
1224,periodic-1T,71568
1225,periodic-1T,57456
1226,periodic-1T,10416
1227,periodic-1T,10416
1228,periodic-1T,10080
1229,periodic-1T,10416
1230,periodic-1T,10416
1231,periodic-1T,20496
1232,periodic-1T,10416
1233,periodic-1T,12096
1234,periodic-1T,188160
1235,periodic-1T,13776
1236,periodic-1T,11424
1237,periodic-1T,40656
1238,periodic-1T,10752
1239,periodic-1T,10416
1240,periodic-1T,10080
1241,periodic-1T,10080
1242,periodic-1T,10752
1243,periodic-1T,10080
1244,periodic-1T,10080
1245,periodic-1T,43344
1246,periodic-1T,10752
1247,periodic-1T,27552
1248,periodic-1T,60816
1249,periodic-1T,10080
1250,periodic-1T,10416
1251,periodic-1T,10752
1252,periodic-1T,10080
1253,periodic-1T,10080
1254,periodic-1T,14112
1255,periodic-1T,60816
1256,periodic-1T,10080
1257,periodic-1T,10080
1258,periodic-1T,50064
1259,periodic-1T,10416
1260,periodic-1T,21840
1261,periodic-1T,10752
1262,periodic-1T,10416
1263,periodic-1T,17472
1264,periodic-1T,10080
1265,periodic-1T,17136
1266,periodic-1T,62832
1267,periodic-1T,10416
1268,periodic-1T,21504
1269,periodic-1T,10416
1270,periodic-1T,20496
1271,periodic-1T,29568
1272,periodic-1T,13776
1273,periodic-1T,10416
1274,periodic-1T,51408
1275,periodic-1T,10416
1276,periodic-1T,17808
1277,periodic-1T,10416
1278,unsettled,1000000
1279,periodic-1T,14784
1280,periodic-1T,10416
1281,periodic-1T,30576
1282,periodic-1T,26208
1283,periodic-1T,13776
1284,periodic-1T,255696
1285,periodic-1T,14448
1286,periodic-1T,10416
1287,periodic-1T,10416
1288,periodic-1T,10416
1289,periodic-1T,10416
1290,periodic-1T,10416
1291,periodic-1T,10416
1292,periodic-1T,30912
1293,periodic-1T,10416
1294,periodic-1T,10416
1295,periodic-1T,10752
1296,periodic-1T,58800
1297,periodic-1T,10080
1298,periodic-1T,20496
1299,periodic-1T,20496
1300,periodic-1T,89040
1301,periodic-1T,48048
1302,periodic-1T,24864
1303,periodic-1T,78960
1304,periodic-1T,30576
1305,periodic-1T,10416
1306,periodic-1T,23856
1307,periodic-1T,20496
1308,periodic-1T,10416
1309,periodic-1T,41328
1310,periodic-1T,11088
1311,periodic-1T,17808
1312,periodic-1T,54096
1313,periodic-1T,10416
1314,periodic-1T,67872
1315,periodic-1T,10416
1316,periodic-1T,65520
1317,periodic-1T,14112
1318,periodic-1T,10416
1319,periodic-1T,40656
1320,periodic-1T,54432
1321,periodic-1T,40656
1322,periodic-1T,96096
1323,periodic-1T,10416
1324,periodic-1T,37296
1325,periodic-1T,34944
1326,periodic-1T,10080
1327,periodic-1T,37296
1328,periodic-1T,37296
1329,periodic-1T,10416
1330,periodic-1T,17472
1331,periodic-1T,31920
1332,periodic-1T,18480
1333,periodic-1T,10416
1334,periodic-1T,10752
1335,periodic-1T,10416
1336,periodic-1T,10416
1337,periodic-1T,27552
1338,periodic-1T,10416
1339,periodic-1T,121296
1340,periodic-1T,232176
1341,periodic-1T,30576
1342,periodic-1T,10416
1343,periodic-1T,22848
1344,periodic-1T,10416
1345,periodic-1T,10416
1346,periodic-1T,14448
1347,periodic-1T,67536
1348,periodic-1T,10416
1349,periodic-1T,10416
1350,periodic-1T,10416
1351,periodic-1T,10080
1352,periodic-1T,12768
1353,periodic-1T,10416
1354,periodic-1T,21168
1355,periodic-1T,17136
1356,periodic-1T,10416
1357,periodic-1T,40656
1358,periodic-1T,10416
1359,periodic-1T,10416
1360,periodic-1T,10416
1361,periodic-1T,121296
1362,periodic-1T,27216
1363,periodic-1T,10080
1364,periodic-1T,10416
1365,periodic-1T,10080
1366,periodic-1T,18144
1367,periodic-1T,37968
1368,periodic-1T,87696
1369,periodic-1T,54096
1370,periodic-1T,17808
1371,periodic-1T,10416
1372,periodic-1T,87696
1373,periodic-1T,52080
1374,periodic-1T,10416
1375,periodic-1T,10416
1376,periodic-1T,72912
1377,periodic-1T,10416
1378,periodic-1T,10080
1379,periodic-1T,20496
1380,periodic-1T,10080
1381,periodic-1T,11424
1382,periodic-1T,10416
1383,periodic-1T,55440
1384,periodic-1T,14112
1385,periodic-1T,105840
1386,periodic-1T,117936
1387,periodic-1T,34272
1388,periodic-1T,20496
1389,periodic-1T,10752
1390,periodic-1T,40656
1391,periodic-1T,10416
1392,periodic-1T,10080
1393,periodic-1T,10080
1394,periodic-1T,10080
1395,periodic-1T,30912
1396,periodic-1T,13776
1397,periodic-1T,10080
1398,periodic-1T,10752
1399,periodic-1T,20832
1400,periodic-1T,10416
1401,periodic-1T,77616
1402,periodic-1T,10416
1403,periodic-1T,14784
1404,periodic-1T,47376
1405,unsettled,1000000
1406,periodic-1T,17472
1407,periodic-1T,10416
1408,periodic-1T,10080
1409,periodic-1T,31920
1410,periodic-1T,10416
1411,periodic-1T,10080
1412,periodic-1T,10416
1413,periodic-1T,10752
1414,periodic-1T,10416
1415,periodic-1T,10752
1416,periodic-1T,10416
1417,periodic-1T,10416
1418,periodic-1T,380016
1419,periodic-1T,10416
1420,periodic-1T,10416
1421,periodic-1T,65184
1422,periodic-1T,101808
1423,periodic-1T,61824
1424,periodic-1T,10080
1425,periodic-1T,11760
1426,periodic-1T,33936
1427,periodic-1T,10416
1428,periodic-1T,40656
1429,periodic-1T,10416
1430,periodic-1T,10416
1431,periodic-1T,18144
1432,periodic-1T,64176
1433,periodic-1T,48720
1434,periodic-1T,27216
1435,periodic-1T,10080
1436,periodic-1T,10080
1437,periodic-1T,18144
1438,periodic-1T,15120
1439,periodic-1T,23856
1440,periodic-1T,10416
1441,periodic-1T,15792
1442,periodic-1T,27216
1443,periodic-1T,11760
1444,periodic-1T,10416
1445,periodic-1T,31584
1446,periodic-1T,21504
1447,periodic-1T,13776
1448,periodic-1T,52080
1449,periodic-1T,13776
1450,periodic-1T,10416
1451,periodic-1T,10416
1452,periodic-1T,10752
1453,periodic-1T,71568
1454,periodic-1T,88368
1455,periodic-1T,10080
1456,periodic-1T,10080
1457,periodic-1T,10080
1458,periodic-1T,10416
1459,periodic-1T,10416
1460,periodic-1T,10416
1461,periodic-1T,10416
1462,periodic-1T,11088
1463,periodic-1T,141120
1464,periodic-1T,10080
1465,periodic-1T,101472
1466,periodic-1T,10752
1467,periodic-1T,10080
1468,periodic-1T,10416
1469,periodic-1T,77616
1470,periodic-1T,65520
1471,periodic-1T,57456
1472,periodic-1T,10416
1473,periodic-1T,39312
1474,periodic-1T,10080
1475,periodic-1T,10080
1476,periodic-1T,10416
1477,periodic-1T,27552
1478,periodic-1T,58800
1479,periodic-1T,10080
1480,periodic-1T,10416
1481,periodic-1T,10416
1482,periodic-1T,10416
1483,periodic-1T,10416
1484,periodic-1T,10080
1485,periodic-1T,14112
1486,periodic-1T,10416
1487,periodic-1T,10080
1488,periodic-1T,10416
1489,periodic-1T,80976
1490,periodic-1T,10416
1491,periodic-1T,10080
1492,periodic-1T,17472
1493,periodic-1T,10416
1494,periodic-1T,10416
1495,periodic-1T,61152
1496,periodic-1T,10416
1497,periodic-1T,10416
1498,periodic-1T,10080
1499,periodic-1T,13776
1500,periodic-1T,11760
1501,periodic-1T,25536
1502,periodic-1T,10416
1503,periodic-1T,14784
1504,periodic-1T,10416
1505,periodic-1T,10416
1506,periodic-1T,10752
1507,periodic-1T,10416
1508,periodic-1T,112224
1509,periodic-1T,87696
1510,periodic-1T,44352
1511,periodic-1T,20496
1512,periodic-1T,10416
1513,periodic-1T,15120
1514,periodic-1T,10416
1515,periodic-1T,57456
1516,periodic-1T,10416
1517,periodic-1T,10416
1518,periodic-1T,48048
1519,periodic-1T,37296
1520,periodic-1T,10080
1521,periodic-1T,51408
1522,periodic-1T,10080
1523,periodic-1T,10080
1524,periodic-1T,13776
1525,periodic-1T,13776
1526,periodic-1T,10416
1527,periodic-1T,10416
1528,periodic-1T,10416
1529,periodic-1T,10752
1530,periodic-1T,17136
1531,periodic-1T,10416
1532,periodic-1T,17472
1533,periodic-1T,10416
1534,periodic-1T,10416
1535,periodic-1T,11088
1536,periodic-1T,10416
1537,periodic-1T,31248
1538,periodic-1T,10080
1539,periodic-1T,10416
1540,periodic-1T,10416
1541,periodic-1T,10752
1542,periodic-1T,54096
1543,periodic-1T,10080
1544,periodic-1T,18816
1545,periodic-1T,11088
1546,periodic-1T,10416
1547,periodic-1T,10080
1548,periodic-1T,13776
1549,periodic-1T,31248
1550,periodic-1T,13776
1551,periodic-1T,10080
1552,periodic-1T,21168
1553,periodic-1T,33936
1554,periodic-1T,10416
1555,periodic-1T,10416
1556,periodic-1T,10416
1557,periodic-1T,10416
1558,periodic-1T,10416
1559,periodic-1T,10416
1560,periodic-1T,10416
1561,periodic-1T,37296
1562,periodic-1T,10416
1563,periodic-1T,24528
1564,periodic-1T,77280
1565,periodic-1T,48720
1566,periodic-1T,15120
1567,periodic-1T,10416
1568,periodic-1T,10080
1569,periodic-1T,10416
1570,periodic-1T,233520
1571,periodic-1T,10080
1572,periodic-1T,10416
1573,periodic-1T,10416
1574,unsettled,1000000
1575,periodic-1T,10416
1576,periodic-1T,10080
1577,periodic-1T,10416
1578,periodic-1T,10416
1579,periodic-1T,52752
1580,periodic-1T,10416
1581,periodic-1T,10416
1582,periodic-1T,10416
1583,periodic-1T,13776
1584,periodic-1T,10752
1585,periodic-1T,10416
1586,periodic-1T,10416
1587,periodic-1T,10080
1588,periodic-1T,10080
1589,periodic-1T,11088
1590,periodic-1T,10416
1591,periodic-1T,14784
1592,periodic-1T,128352
1593,periodic-1T,10416
1594,periodic-1T,10080
1595,periodic-1T,10416
1596,periodic-1T,10416
1597,periodic-1T,10080
1598,periodic-1T,10080
1599,periodic-1T,24864
1600,periodic-1T,10416
1601,periodic-1T,10080
1602,periodic-1T,16800
1603,periodic-1T,14112
1604,periodic-1T,10080
1605,periodic-1T,118608
1606,periodic-1T,10416
1607,periodic-1T,10416
1608,periodic-1T,10416
1609,periodic-1T,93072
1610,periodic-1T,10752
1611,periodic-1T,10080
1612,periodic-1T,13776
1613,periodic-1T,10416
1614,periodic-1T,10416
1615,periodic-1T,10416
1616,periodic-1T,38640
1617,periodic-1T,10416
1618,periodic-1T,20496
1619,periodic-1T,10416
1620,periodic-1T,10416
1621,periodic-1T,10416
1622,periodic-1T,10416
1623,periodic-1T,10080
1624,periodic-1T,10416
1625,periodic-1T,10080
1626,periodic-1T,80976
1627,periodic-1T,30576
1628,periodic-1T,105504
1629,periodic-1T,10080
1630,periodic-1T,10416
1631,periodic-1T,10080
1632,periodic-1T,10080
1633,periodic-1T,10416
1634,periodic-1T,10416
1635,periodic-1T,10416
1636,periodic-1T,20832
1637,periodic-1T,10416
1638,periodic-1T,10416
1639,periodic-1T,30240
1640,periodic-1T,10416
1641,periodic-1T,17136
1642,periodic-1T,10416
1643,periodic-1T,10416
1644,periodic-1T,10416
1645,periodic-1T,10080
1646,periodic-1T,48384
1647,periodic-1T,23856
1648,periodic-1T,10416
1649,unsettled,1000000
1650,periodic-1T,10416
1651,periodic-1T,10416
1652,periodic-1T,10416
1653,periodic-1T,10416
1654,periodic-1T,10080
1655,periodic-1T,20496
1656,periodic-1T,93744
1657,periodic-1T,10416
1658,periodic-1T,17808
1659,periodic-1T,40656
1660,periodic-1T,10080
1661,periodic-1T,10080
1662,periodic-1T,10416
1663,periodic-1T,50736
1664,periodic-1T,114912
1665,periodic-1T,10080
1666,periodic-1T,10416
1667,periodic-1T,10080
1668,periodic-1T,17472
1669,periodic-1T,10416
1670,periodic-1T,10416
1671,periodic-1T,40656
1672,periodic-1T,28560
1673,periodic-1T,75264
1674,periodic-1T,10416
1675,periodic-1T,10416
1676,periodic-1T,21168
1677,periodic-1T,13776
1678,periodic-1T,65520
1679,periodic-1T,10416
1680,periodic-1T,54768
1681,periodic-1T,31584
1682,periodic-1T,10416
1683,periodic-1T,17136
1684,periodic-1T,42000
1685,periodic-1T,10080
1686,periodic-1T,10416
1687,periodic-1T,47376
1688,periodic-1T,13776
1689,periodic-1T,11088
1690,periodic-1T,47712
1691,periodic-1T,10752
1692,periodic-1T,53424
1693,periodic-1T,10080
1694,periodic-1T,10752
1695,periodic-1T,10416
1696,periodic-1T,10416
1697,periodic-1T,13776
1698,periodic-1T,87696
1699,periodic-1T,41664
1700,periodic-1T,139104
1701,periodic-1T,84336
1702,periodic-1T,10080
1703,periodic-1T,109872
1704,periodic-1T,10416
1705,periodic-1T,10416
1706,periodic-1T,21504
1707,periodic-1T,13776
1708,periodic-1T,10080
1709,periodic-1T,10416
1710,periodic-1T,84336
1711,periodic-1T,10416
1712,periodic-1T,15456
1713,periodic-1T,10416
1714,periodic-1T,10416
1715,periodic-1T,10416
1716,periodic-1T,41328
1717,periodic-1T,28560
1718,periodic-1T,10080
1719,periodic-1T,10416
1720,periodic-1T,20496
1721,periodic-1T,15120
1722,periodic-1T,10416
1723,periodic-1T,10752
1724,periodic-1T,10416
1725,periodic-1T,37296
1726,periodic-1T,20496
1727,periodic-1T,10080
1728,periodic-1T,17136
1729,periodic-1T,30912
1730,periodic-1T,10416
1731,periodic-1T,10416
1732,periodic-1T,10416
1733,periodic-1T,10416
1734,periodic-1T,10416
1735,periodic-1T,10416
1736,periodic-1T,33936
1737,periodic-1T,10416
1738,periodic-1T,40656
1739,periodic-1T,10416
1740,periodic-1T,37296
1741,periodic-1T,10080
1742,periodic-1T,10752
1743,periodic-1T,10080
1744,periodic-1T,119280
1745,periodic-1T,10416
1746,periodic-1T,10416
1747,periodic-1T,10416
1748,periodic-1T,28224
1749,periodic-1T,45024
1750,periodic-1T,10416
1751,periodic-1T,12432
1752,periodic-1T,10080
1753,periodic-1T,10080
1754,periodic-1T,10752
1755,periodic-1T,10752
1756,periodic-1T,13776
1757,periodic-1T,23856
1758,periodic-1T,57456
1759,periodic-1T,78960
1760,periodic-1T,10416
1761,periodic-1T,44352
1762,periodic-1T,66528
1763,periodic-1T,10080
1764,periodic-1T,10752
1765,periodic-1T,10080
1766,periodic-1T,239904
1767,periodic-1T,10416
1768,periodic-1T,10080
1769,periodic-1T,48384
1770,periodic-1T,10752
1771,periodic-1T,40656
1772,periodic-1T,24192
1773,periodic-1T,21504
1774,periodic-1T,10416
1775,periodic-1T,10080
1776,periodic-1T,14112
1777,periodic-1T,12432
1778,periodic-1T,10416
1779,periodic-1T,54096
1780,periodic-1T,67872
1781,periodic-1T,10416
1782,periodic-1T,17136
1783,periodic-1T,17136
1784,periodic-1T,27888
1785,periodic-1T,11424
1786,periodic-1T,23856
1787,periodic-1T,50736
1788,periodic-1T,10416
1789,periodic-1T,10080
1790,periodic-1T,31920
1791,periodic-1T,10416
1792,periodic-1T,10416
1793,periodic-1T,70224
1794,periodic-1T,10416
1795,periodic-1T,38640
1796,periodic-1T,102144
1797,periodic-1T,12096
1798,periodic-1T,10416
1799,periodic-1T,10416
1800,periodic-1T,12432
1801,periodic-1T,10416
1802,periodic-1T,10416
1803,periodic-1T,10416
1804,periodic-1T,16800
1805,periodic-1T,11424
1806,periodic-1T,10416
1807,periodic-1T,10080
1808,periodic-1T,134736
1809,periodic-1T,17136
1810,periodic-1T,31584
1811,periodic-1T,10416
1812,periodic-1T,10416
1813,periodic-1T,10752
1814,periodic-1T,45024
1815,periodic-1T,54096
1816,periodic-1T,20496
1817,periodic-1T,20832
1818,periodic-1T,17136
1819,periodic-1T,13776
1820,periodic-1T,10752
1821,periodic-1T,10080
1822,periodic-1T,14784
1823,periodic-1T,51072
1824,periodic-1T,13776
1825,periodic-1T,10416
1826,periodic-1T,17136
1827,periodic-1T,10416
1828,periodic-1T,10416
1829,periodic-1T,10416
1830,periodic-1T,10416
1831,periodic-1T,10416
1832,periodic-1T,10416
1833,periodic-1T,10416
1834,periodic-1T,10080
1835,periodic-1T,23856
1836,periodic-1T,51072
1837,periodic-1T,54432
1838,periodic-1T,11424
1839,periodic-1T,10416
1840,periodic-1T,23856
1841,periodic-1T,10080
1842,periodic-1T,10416
1843,periodic-1T,10416
1844,periodic-1T,10416
1845,periodic-1T,10080
1846,periodic-1T,10080
1847,periodic-1T,20496
1848,periodic-1T,10416
1849,periodic-1T,10416
1850,periodic-1T,97776
1851,periodic-1T,18816
1852,periodic-1T,10416
1853,periodic-1T,10080
1854,periodic-1T,106176
1855,periodic-1T,169008
1856,periodic-1T,10416
1857,periodic-1T,24528
1858,periodic-1T,10416
1859,periodic-1T,10080
1860,periodic-1T,74256
1861,periodic-1T,10416
1862,periodic-1T,10416
1863,periodic-1T,10080
1864,periodic-1T,14784
1865,unsettled,1000000
1866,periodic-1T,57792
1867,periodic-1T,10416
1868,periodic-1T,10080
1869,periodic-1T,17136
1870,periodic-1T,13776
1871,periodic-1T,10080
1872,periodic-1T,10752
1873,periodic-1T,30576
1874,periodic-1T,10080
1875,periodic-1T,10080
1876,periodic-1T,164976
1877,periodic-1T,31920
1878,periodic-1T,10416
1879,periodic-1T,44016
1880,periodic-1T,10752
1881,periodic-1T,10080
1882,periodic-1T,10752
1883,periodic-1T,10752
1884,periodic-1T,14448
1885,periodic-1T,10080
1886,periodic-1T,111552
1887,periodic-1T,10416
1888,periodic-1T,10080
1889,periodic-1T,10416
1890,periodic-1T,11760
1891,periodic-1T,66864
1892,periodic-1T,10080
1893,periodic-1T,10416
1894,periodic-1T,10416
1895,periodic-1T,340032
1896,periodic-1T,37968
1897,periodic-1T,10416
1898,periodic-1T,114576
1899,periodic-1T,10752
1900,periodic-1T,160608
1901,periodic-1T,11424
1902,periodic-1T,23856
1903,periodic-1T,34608
1904,periodic-1T,10080
1905,periodic-1T,11760
1906,periodic-1T,23520
1907,periodic-1T,10416
1908,periodic-1T,10080
1909,periodic-1T,10416
1910,periodic-1T,10080
1911,periodic-1T,37632
1912,periodic-1T,10416
1913,periodic-1T,10416
1914,periodic-1T,10416
1915,periodic-1T,35616
1916,periodic-1T,24192
1917,periodic-1T,10080
1918,periodic-1T,10080
1919,periodic-1T,10080
1920,periodic-1T,10416
1921,periodic-1T,10416
1922,unsettled,1000000
1923,periodic-1T,10416
1924,periodic-1T,10416
1925,periodic-1T,10080
1926,periodic-1T,10416
1927,periodic-1T,10080
1928,periodic-1T,132720
1929,periodic-1T,57792
1930,periodic-1T,10416
1931,periodic-1T,17472
1932,periodic-1T,10416
1933,periodic-1T,10416
1934,periodic-1T,37296
1935,periodic-1T,13776
1936,periodic-1T,10416
1937,periodic-1T,10416
1938,periodic-1T,11088
1939,periodic-1T,64176
1940,periodic-1T,10080
1941,periodic-1T,87696
1942,periodic-1T,128016
1943,periodic-1T,27888
1944,periodic-1T,57456
1945,periodic-1T,11760
1946,periodic-1T,10416
1947,periodic-1T,10416
1948,periodic-1T,15120
1949,periodic-1T,10416
1950,periodic-1T,47376
1951,periodic-1T,10752
1952,periodic-1T,20496
1953,periodic-1T,10752
1954,periodic-1T,21168
1955,periodic-1T,13776
1956,periodic-1T,10080
1957,periodic-1T,29904
1958,periodic-1T,10416
1959,periodic-1T,10416
1960,periodic-1T,14784
1961,periodic-1T,10416
1962,periodic-1T,10416
1963,periodic-1T,54432
1964,periodic-1T,10416
1965,periodic-1T,10752
1966,periodic-1T,10416
1967,periodic-1T,14112
1968,periodic-1T,40320
1969,periodic-1T,36960
1970,periodic-1T,10416
1971,periodic-1T,20496
1972,periodic-1T,54096
1973,periodic-1T,10416
1974,periodic-1T,10416
1975,periodic-1T,10416
1976,periodic-1T,31920
1977,periodic-1T,27216
1978,periodic-1T,10752
1979,periodic-1T,21840
1980,periodic-1T,10080
1981,periodic-1T,88704
1982,periodic-1T,75600
1983,periodic-1T,10752
1984,periodic-1T,10080
1985,periodic-1T,10416
1986,periodic-1T,10080
1987,periodic-1T,14448
1988,periodic-1T,10416
1989,periodic-1T,10752
1990,periodic-1T,23856
1991,periodic-1T,10416
1992,periodic-1T,10416
1993,unsettled,1000000
1994,periodic-1T,10416
1995,periodic-1T,10416
1996,periodic-1T,10416
1997,periodic-1T,14112
1998,periodic-1T,10416
1999,periodic-1T,10080
2000,periodic-1T,10416
